ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12653625,JF187324,03/04/2022 07:00:00 AM,070XX S CREGIER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0332,003,5,43,11,1189418,1858690,2022,10/08/2022 04:45:51 PM,41.767294787,-87.581255938,"(41.767294787, -87.581255938)"
12651801,JF185108,03/16/2022 12:00:00 AM,008XX N MICHIGAN AVE,1120,DECEPTIVE PRACTICE,FORGERY,COMMERCIAL / BUSINESS OFFICE,false,false,1833,018,2,8,10,1177338,1906181,2022,10/08/2022 04:45:51 PM,41.897895128,-87.624096605,"(41.897895128, -87.624096605)"
12658689,JF191885,03/30/2022 05:30:00 PM,009XX W 54TH PL,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0934,009,20,61,11,1170953,1868681,2022,10/08/2022 04:45:51 PM,41.795134378,-87.648645978,"(41.795134378, -87.648645978)"
12661431,JF196758,03/03/2022 06:00:00 PM,002XX E CHESTNUT ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1833,018,2,8,11,1178059,1906381,2022,10/08/2022 04:45:51 PM,41.898427551,-87.621442383,"(41.898427551, -87.621442383)"
12658782,JF193519,04/01/2022 10:00:00 AM,0000X W 71ST ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0731,007,6,69,11,1176970,1857910,2022,10/08/2022 04:45:51 PM,41.765444001,-87.626906181,"(41.765444001, -87.626906181)"
12651505,JF184870,03/21/2022 12:00:00 PM,084XX S KEDZIE AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,false,false,0835,008,18,70,11,1156524,1848237,2022,10/08/2022 04:45:51 PM,41.739336095,-87.702107741,"(41.739336095, -87.702107741)"
12656627,JF190496,03/03/2022 12:00:00 AM,075XX S ABERDEEN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0612,006,17,71,11,1170290,1854810,2022,10/08/2022 04:45:51 PM,41.757085143,-87.6514805,"(41.757085143, -87.6514805)"
12658558,JF193222,03/20/2022 07:00:00 PM,014XX W WASHINGTON BLVD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GROCERY FOOD STORE,false,false,1224,012,27,28,11,1166844,1900629,2022,10/08/2022 04:45:51 PM,41.882891622,-87.662799131,"(41.882891622, -87.662799131)"
12658579,JF193164,03/19/2022 07:00:00 PM,014XX W WASHINGTON BLVD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,false,false,1224,012,27,28,11,1166844,1900629,2022,10/08/2022 04:45:51 PM,41.882891622,-87.662799131,"(41.882891622, -87.662799131)"
12663465,JF199231,04/05/2022 07:45:00 PM,022XX N MILWAUKEE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,false,false,1431,014,1,22,11,1157386,1915087,2022,10/08/2022 04:45:51 PM,41.922763145,-87.697135597,"(41.922763145, -87.697135597)"
12658777,JF193409,03/25/2022 12:00:00 PM,013XX W MORSE AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,APARTMENT,false,false,2431,024,49,1,11,1165820,1946185,2022,10/08/2022 04:45:51 PM,42.007921364,-87.66525544,"(42.007921364, -87.66525544)"
12664471,JF200380,04/07/2022 12:59:00 PM,024XX N MOZART ST,2027,NARCOTICS,POSSESS - CRACK,STREET,true,false,1414,014,35,22,18,1156961,1916219,2022,10/08/2022 04:45:51 PM,41.92587808,-87.698666405,"(41.92587808, -87.698666405)"
12662903,JF198590,04/05/2022 11:00:00 AM,051XX N MARINE DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,2024,020,48,3,11,1169560,1934438,2022,10/08/2022 04:45:51 PM,41.975606477,-87.651839165,"(41.975606477, -87.651839165)"
12660041,JF195150,04/01/2022 04:00:00 PM,075XX S MARSHFIELD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,0611,006,17,71,11,1166655,1854590,2022,10/08/2022 04:45:51 PM,41.75655972,-87.664808475,"(41.75655972, -87.664808475)"
12663446,JF199268,03/07/2022 12:00:00 PM,001XX W MAPLE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,false,false,1824,018,2,8,11,1175182,1907599,2022,10/08/2022 04:45:51 PM,41.901834826,-87.631972713,"(41.901834826, -87.631972713)"
12664328,JF200341,03/04/2022 09:00:00 AM,065XX S PEORIA ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0723,007,6,68,11,1171434,1861398,2022,10/08/2022 04:45:51 PM,41.775138469,-87.647095303,"(41.775138469, -87.647095303)"
12653491,JF187058,01/28/2022 12:00:00 AM,045XX S ELLIS AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,RESIDENCE,false,false,0222,002,4,39,10,1183683,1875160,2022,10/08/2022 04:45:51 PM,41.812625551,-87.601763163,"(41.812625551, -87.601763163)"
12653147,JF186752,03/25/2022 09:45:00 PM,044XX W MAYPOLE AVE,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,false,false,1113,011,28,26,18,1146549,1901082,2022,10/08/2022 04:45:51 PM,41.884545666,-87.737312133,"(41.884545666, -87.737312133)"
12653525,JF187175,02/05/2022 12:00:00 AM,105XX S HAMILTON AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,2212,022,19,72,11,1163908,1834623,2022,10/08/2022 04:45:51 PM,41.70182528,-87.675435039,"(41.70182528, -87.675435039)"
12654352,JF188248,03/26/2022 12:00:00 PM,017XX N KEELER AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,false,false,2534,025,26,20,11,1148116,1911238,2022,10/08/2022 04:45:51 PM,41.91238479,-87.731296134,"(41.91238479, -87.731296134)"
12658026,JF192622,03/30/2022 03:00:00 PM,079XX S GREENWOOD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0624,006,8,44,11,1184930,1852574,2022,10/08/2022 04:45:51 PM,41.750618396,-87.597897775,"(41.750618396, -87.597897775)"
12662112,JF197602,04/05/2022 02:32:00 AM,003XX W 64TH ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,HOSPITAL BUILDING / GROUNDS,true,false,0722,007,20,68,18,1175044,1862506,2022,10/08/2022 04:45:51 PM,41.778099133,-87.633828531,"(41.778099133, -87.633828531)"
12653110,JF186697,03/25/2022 05:45:00 PM,003XX N GREEN ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,false,false,1214,012,27,28,11,1170678,1902145,2022,10/08/2022 04:45:51 PM,41.886968562,-87.6486762,"(41.886968562, -87.6486762)"
12660954,JF196225,04/03/2022 08:25:00 PM,008XX N TRUMBULL AVE,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),STREET,true,false,1121,011,27,23,18,1153228,1905340,2022,10/08/2022 04:45:51 PM,41.89610013,-87.712672667,"(41.89610013, -87.712672667)"
12658102,JF192714,03/31/2022 03:10:00 PM,053XX W FULLERTON AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,COMMERCIAL / BUSINESS OFFICE,false,false,2515,025,36,19,11,1140166,1915435,2022,10/08/2022 04:45:51 PM,41.924051234,-87.760399665,"(41.924051234, -87.760399665)"
12657700,JF192169,03/30/2022 10:43:00 AM,005XX E 41ST ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,RESIDENCE,false,false,0214,002,4,38,11,1180661,1877930,2022,10/08/2022 04:45:51 PM,41.82029671,-87.612762563,"(41.82029671, -87.612762563)"
12664639,JF200727,03/18/2022 09:00:00 AM,066XX S GREENWOOD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0321,003,5,42,11,1184363,1861134,2022,10/08/2022 04:45:51 PM,41.774121147,-87.599707985,"(41.774121147, -87.599707985)"
12663308,JF199071,03/03/2022 12:01:00 AM,057XX S UNION AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0711,007,20,68,11,1172613,1866855,2022,10/08/2022 04:45:51 PM,41.790087195,-87.64261256,"(41.790087195, -87.64261256)"
12652000,JF184678,01/21/2022 03:26:00 PM,004XX W Lake ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),false,false,1214,012,42,28,11,1173245,1901710,2022,10/08/2022 04:45:51 PM,41.885718307,-87.639262472,"(41.885718307, -87.639262472)"
12653714,JF187429,01/04/2022 06:00:00 PM,086XX S CHAMPLAIN AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,false,false,0632,006,6,44,11,1182059,1847932,2022,10/08/2022 04:45:51 PM,41.737947093,-87.608561635,"(41.737947093, -87.608561635)"
12660885,JF196031,04/01/2022 01:25:00 PM,004XX N CARPENTER ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1214,012,27,24,11,1169370,1903387,2022,10/08/2022 04:45:51 PM,41.890405232,-87.653443367,"(41.890405232, -87.653443367)"
12654786,JF188720,03/27/2022 11:20:00 PM,016XX E 84TH ST,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,true,false,0412,004,8,45,18,1188555,1849608,2022,10/08/2022 04:45:51 PM,41.742393615,-87.584708817,"(41.742393615, -87.584708817)"
12661887,JF196902,04/01/2022 08:15:00 AM,033XX S CALUMET AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0211,002,4,35,11,1179143,1882878,2022,10/08/2022 04:45:51 PM,41.833909202,-87.618180115,"(41.833909202, -87.618180115)"
12658152,JF192624,03/31/2022 02:01:00 PM,116XX S EGGLESTON AVE,2027,NARCOTICS,POSSESS - CRACK,STREET,true,false,0522,005,34,53,18,1175385,1827727,2022,10/08/2022 04:45:51 PM,41.68265334,-87.633614907,"(41.68265334, -87.633614907)"
12655342,JF189466,03/12/2022 11:00:00 PM,0000X W DIVISION ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,BAR OR TAVERN,false,false,1824,018,2,8,11,1175841,1908367,2022,10/08/2022 04:45:51 PM,41.903927445,-87.629529005,"(41.903927445, -87.629529005)"
12653500,JF186077,03/21/2022 04:00:00 PM,045XX S DREXEL BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0221,002,4,39,11,1182955,1875110,2022,10/08/2022 04:45:51 PM,41.812505323,-87.604434996,"(41.812505323, -87.604434996)"
12660524,JF194769,03/14/2022 10:00:00 AM,032XX W FULLERTON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),false,false,1413,014,32,22,11,1153967,1915765,2022,10/08/2022 04:45:51 PM,41.92469255,-87.709680056,"(41.92469255, -87.709680056)"
12653791,JF187573,03/26/2022 07:10:00 PM,036XX W FLOURNOY ST,2027,NARCOTICS,POSSESS - CRACK,SIDEWALK,true,false,1133,011,24,27,18,1152239,1896783,2022,10/08/2022 04:45:51 PM,41.872638404,-87.716530977,"(41.872638404, -87.716530977)"
12652714,JF186303,03/23/2022 12:00:00 AM,080XX S MAY ST,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,RESIDENCE,false,false,0612,006,21,71,11,1170051,1851429,2022,10/08/2022 04:45:51 PM,41.747812425,-87.652454455,"(41.747812425, -87.652454455)"
12656693,JF190941,03/29/2022 09:39:00 PM,037XX W COLUMBUS AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,PARKING LOT / GARAGE (NON RESIDENTIAL),true,false,0834,008,18,70,11,1152813,1848500,2022,10/08/2022 04:45:51 PM,41.740131703,-87.715697454,"(41.740131703, -87.715697454)"
12664009,JF199943,04/07/2022 02:03:00 AM,016XX W HOWARD ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,CTA BUS STOP,true,false,2422,024,49,1,11,1163742,1950346,2022,10/08/2022 04:45:51 PM,42.01938347,-87.672782709,"(42.01938347, -87.672782709)"
12663775,JF199697,04/04/2022 04:30:00 PM,051XX S ARCHER AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESTAURANT,false,true,0815,008,14,57,10,1148425,1870467,2022,10/08/2022 04:45:51 PM,41.80049811,-87.731211305,"(41.80049811, -87.731211305)"
12656358,JF190720,03/24/2022 03:00:00 PM,026XX N MC VICKER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,2512,025,30,19,11,1135616,1916938,2022,10/08/2022 04:45:51 PM,41.928257843,-87.777082635,"(41.928257843, -87.777082635)"
12663202,JF198923,04/05/2022 05:00:00 PM,002XX E HURON ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),false,false,1834,018,42,8,11,1178046,1905133,2022,10/08/2022 04:45:51 PM,41.895003278,-87.62152816,"(41.895003278, -87.62152816)"
12656974,JF191222,03/29/2022 07:30:00 PM,052XX W LAKE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CONVENIENCE STORE,false,false,1523,015,37,25,11,1141557,1902021,2022,10/08/2022 04:45:51 PM,41.887216076,-87.755620452,"(41.887216076, -87.755620452)"
12663441,JF199241,03/10/2022 07:00:00 AM,008XX E 100TH PL,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,0511,005,8,50,11,1183879,1838158,2022,10/08/2022 04:45:51 PM,41.711083846,-87.60219782,"(41.711083846, -87.60219782)"
12652707,JF186255,03/25/2022 12:00:00 AM,008XX N HOMAN AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),ALLEY,true,false,1121,011,27,23,18,1153553,1905553,2022,10/08/2022 04:45:51 PM,41.896678165,-87.711473331,"(41.896678165, -87.711473331)"
12658576,JF193212,03/21/2022 07:00:00 PM,014XX W WASHINGTON BLVD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,false,false,1224,012,27,28,11,1166844,1900629,2022,10/08/2022 04:45:51 PM,41.882891622,-87.662799131,"(41.882891622, -87.662799131)"
12662724,JF198461,04/04/2022 01:00:00 PM,058XX W ARTHINGTON ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,false,false,1513,015,29,25,11,1137414,1895415,2022,10/08/2022 04:45:51 PM,41.869163856,-87.770993928,"(41.869163856, -87.770993928)"
12663316,JF199105,04/02/2022 01:45:00 PM,038XX N LINCOLN AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),false,false,1922,019,47,5,11,1162732,1925750,2022,10/08/2022 04:45:51 PM,41.951912521,-87.677192781,"(41.951912521, -87.677192781)"
12658461,JF193089,03/31/2022 10:00:00 PM,042XX W ARMITAGE AVE,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,STREET,true,false,2534,025,35,20,18,1147954,1912954,2022,10/08/2022 04:45:51 PM,41.91709678,-87.731847071,"(41.91709678, -87.731847071)"
12652487,JF186025,03/25/2022 10:15:00 AM,035XX W OHIO ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,true,false,1121,011,27,23,18,1152740,1903774,2022,10/08/2022 04:45:51 PM,41.891812545,-87.714506486,"(41.891812545, -87.714506486)"
12657331,JF191838,03/30/2022 10:00:00 AM,041XX N SHERIDAN RD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1915,019,46,3,11,1168851,1927924,2022,10/08/2022 04:45:51 PM,41.957747305,-87.65463615,"(41.957747305, -87.65463615)"
12659782,JF194745,04/01/2022 10:11:00 AM,001XX W 95TH ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,SMALL RETAIL STORE,false,false,0634,006,21,49,11,1176803,1841956,2022,10/08/2022 04:45:51 PM,41.721668028,-87.627997595,"(41.721668028, -87.627997595)"
12664123,JF200097,04/03/2022 03:00:00 PM,004XX W 127TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0523,005,9,53,11,1175770,1820678,2022,10/08/2022 04:45:51 PM,41.663301172,-87.632415466,"(41.663301172, -87.632415466)"
12653869,JF187600,03/26/2022 06:48:00 PM,006XX E 61ST ST,2021,NARCOTICS,POSSESS - BARBITURATES,STREET,true,false,0313,003,20,42,18,1181367,1864699,2022,10/08/2022 04:45:51 PM,41.783973454,-87.610580799,"(41.783973454, -87.610580799)"
12661800,JF197264,04/02/2022 07:00:00 AM,003XX W 110TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,RESIDENCE,false,false,0513,005,34,49,11,1176094,1831982,2022,10/08/2022 04:45:51 PM,41.694313871,-87.630892536,"(41.694313871, -87.630892536)"
12663949,JF199837,04/06/2022 11:03:00 PM,033XX N HALSTED ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,RESTAURANT,false,false,1924,019,44,6,11,1170328,1922592,2022,10/08/2022 04:45:51 PM,41.943083876,-87.649362673,"(41.943083876, -87.649362673)"
12656374,JF190755,03/29/2022 05:10:00 PM,0000X S WABASH AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,false,false,0112,001,42,32,11,1176815,1900232,2022,10/08/2022 04:45:51 PM,41.881582612,-87.626197575,"(41.881582612, -87.626197575)"
12653080,JF186559,03/11/2022 12:00:00 AM,062XX S NEWLAND AVE,1120,DECEPTIVE PRACTICE,FORGERY,APARTMENT,false,false,0812,008,23,64,10,1130951,1862160,2022,10/08/2022 04:45:51 PM,41.778020161,-87.795485984,"(41.778020161, -87.795485984)"
12651738,JF185027,03/24/2022 12:35:00 PM,035XX W LAKE ST,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),SIDEWALK,false,false,1123,011,28,27,18,1152814,1901226,2022,10/08/2022 04:45:51 PM,41.884819109,-87.714302222,"(41.884819109, -87.714302222)"
12652874,JF186531,02/25/2022 10:00:00 AM,024XX S NORMAL AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,APARTMENT,false,false,0914,009,11,34,11,1173142,1888242,2022,10/08/2022 04:45:51 PM,41.84876345,-87.640040128,"(41.84876345, -87.640040128)"
12663001,JF198347,04/01/2022 12:00:00 AM,118XX S VINCENNES AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,2212,022,34,75,11,1165193,1826319,2022,10/08/2022 04:45:51 PM,41.679010634,-87.670963546,"(41.679010634, -87.670963546)"
12661472,JF196807,04/04/2022 12:10:00 PM,007XX N TRUMBULL AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,true,false,1121,011,27,23,18,1153246,1904728,2022,10/08/2022 04:45:51 PM,41.894420385,-87.712622818,"(41.894420385, -87.712622818)"
12660875,JF196022,04/01/2022 09:20:00 AM,022XX N Monticello Ave,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER (SPECIFY),false,false,2525,025,35,22,11,1151674,1914693,2022,10/08/2022 04:45:51 PM,41.921796344,-87.718133852,"(41.921796344, -87.718133852)"
12658489,JF193114,03/31/2022 10:14:00 PM,043XX W JACKSON BLVD,2023,NARCOTICS,POSSESS - HEROIN (TAN / BROWN TAR),STREET,true,false,1115,011,28,26,18,1147406,1898331,2022,10/08/2022 04:45:51 PM,41.876980228,-87.734235601,"(41.876980228, -87.734235601)"
12658924,JF193681,04/01/2022 01:45:00 PM,128XX S LOWE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,true,0523,005,9,53,11,1174320,1819818,2022,10/08/2022 04:45:51 PM,41.660973425,-87.637747144,"(41.660973425, -87.637747144)"
12653357,JF187019,03/21/2022 10:00:00 AM,0000X W 110TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,false,false,0513,005,34,49,11,1177866,1832024,2022,10/08/2022 04:45:51 PM,41.694389287,-87.624403532,"(41.694389287, -87.624403532)"
12658205,JF192921,03/07/2022 12:00:00 PM,038XX W 58TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,0822,008,23,62,11,1151734,1865869,2022,10/08/2022 04:45:51 PM,41.787816264,-87.71919647,"(41.787816264, -87.71919647)"
12658182,JF192886,02/28/2022 08:00:00 AM,042XX S PRINCETON AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,false,false,0925,009,3,37,11,1175000,1876652,2022,10/08/2022 04:45:51 PM,41.81691816,-87.633567673,"(41.81691816, -87.633567673)"
12659001,JF193691,03/30/2022 12:00:00 PM,005XX N LAWLER AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,false,false,1532,015,37,25,11,1142604,1903065,2022,10/08/2022 04:45:51 PM,41.89006153,-87.751749531,"(41.89006153, -87.751749531)"
12663472,JF199281,04/06/2022 12:38:00 PM,087XX S COTTAGE GROVE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,false,false,0632,006,8,44,11,1183089,1847266,2022,10/08/2022 04:45:51 PM,41.73609565,-87.604808666,"(41.73609565, -87.604808666)"
12660979,JF196257,04/03/2022 08:42:00 PM,056XX W DIVISION ST,2021,NARCOTICS,POSSESS - BARBITURATES,STREET,true,false,2531,025,29,25,18,1138371,1907431,2022,10/08/2022 04:45:51 PM,41.902120053,-87.767189446,"(41.902120053, -87.767189446)"
12657413,JF191623,03/09/2022 10:10:00 AM,032XX W WABANSIA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1421,014,26,23,11,1154669,1911122,2022,10/08/2022 04:45:51 PM,41.911937732,-87.707225143,"(41.911937732, -87.707225143)"
12651576,JF184957,02/01/2022 09:00:00 AM,033XX N ASHLAND AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1922,019,47,6,11,1165061,1922228,2022,10/08/2022 04:45:51 PM,41.942198734,-87.668731788,"(41.942198734, -87.668731788)"
12659660,JF194667,04/02/2022 09:15:00 AM,008XX W SHERIDAN RD,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,RESIDENCE - PORCH / HALLWAY,true,false,1923,019,46,6,18,1169929,1926104,2022,10/08/2022 04:45:51 PM,41.952729665,-87.650726382,"(41.952729665, -87.650726382)"
12657196,JF191616,03/30/2022 01:00:00 PM,027XX N CLYBOURN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,BANK,false,false,1931,019,32,7,11,1162762,1918333,2022,10/08/2022 04:45:51 PM,41.931559228,-87.677291167,"(41.931559228, -87.677291167)"
12655320,JF189442,03/26/2022 12:32:00 PM,076XX N EASTLAKE TER,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,false,false,2422,024,49,1,11,1165927,1950529,2022,10/08/2022 04:45:51 PM,42.019839071,-87.66473693,"(42.019839071, -87.66473693)"
12661896,JF197361,04/04/2022 07:41:00 PM,0000X W ILLINOIS ST,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,SIDEWALK,true,false,1831,018,42,8,18,1175688,1903592,2022,10/08/2022 04:45:51 PM,41.890828047,-87.630234746,"(41.890828047, -87.630234746)"
12662803,JF198540,04/05/2022 06:05:00 PM,039XX W ROOSEVELT RD,2024,NARCOTICS,POSSESS - HEROIN (WHITE),PARKING LOT / GARAGE (NON RESIDENTIAL),true,false,1011,010,24,29,18,1150089,1894415,2022,10/08/2022 04:45:51 PM,41.866182462,-87.724486326,"(41.866182462, -87.724486326)"
12663580,JF199393,04/06/2022 09:45:00 AM,052XX N SHERIDAN RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,false,false,2023,020,48,77,11,1168697,1934885,2022,10/08/2022 04:45:51 PM,41.976851852,-87.654999693,"(41.976851852, -87.654999693)"
12656701,JF190912,03/29/2022 09:03:00 PM,014XX S SPAULDING AVE,2021,NARCOTICS,POSSESS - BARBITURATES,STREET,false,false,1021,010,24,29,18,1154600,1892783,2022,10/08/2022 04:45:51 PM,41.861615088,-87.707969611,"(41.861615088, -87.707969611)"
12657912,JF192413,01/02/2022 12:00:00 AM,079XX S DREXEL AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,APARTMENT,false,false,0624,006,8,44,11,1183608,1852595,2022,10/08/2022 04:45:51 PM,41.750706929,-87.602741498,"(41.750706929, -87.602741498)"
12663726,JF199570,04/06/2022 04:45:00 PM,038XX W MADISON ST,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,true,false,1122,011,28,26,18,1150752,1899737,2022,10/08/2022 04:45:51 PM,41.8807737,-87.721913208,"(41.8807737, -87.721913208)"
12660763,JF195939,04/03/2022 03:26:00 PM,078XX S STATE ST,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,false,false,0623,006,6,69,18,1177638,1853215,2022,10/08/2022 04:45:51 PM,41.752545308,-87.624599541,"(41.752545308, -87.624599541)"
12654685,JF188542,03/27/2022 06:19:00 PM,0000X W 95TH ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),CTA STATION,true,false,0634,006,21,49,18,1177762,1841949,2022,10/08/2022 04:45:51 PM,41.721627204,-87.624485177,"(41.721627204, -87.624485177)"
12664550,JF200548,04/06/2022 06:00:00 PM,078XX S MORGAN ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,0612,006,17,71,11,1171004,1852837,2022,10/08/2022 04:45:51 PM,41.751655416,-87.648921329,"(41.751655416, -87.648921329)"
12658570,JF193213,04/01/2022 01:44:00 AM,009XX E 47TH ST,2027,NARCOTICS,POSSESS - CRACK,STREET,true,false,0222,002,4,39,18,1183185,1874042,2022,10/08/2022 04:45:51 PM,41.809569293,-87.603624629,"(41.809569293, -87.603624629)"
12663179,JF198830,03/30/2022 04:17:00 PM,077XX S MARSHFIELD AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0611,006,17,71,11,1166688,1853382,2022,10/08/2022 04:45:51 PM,41.753244097,-87.664721941,"(41.753244097, -87.664721941)"
12657148,JF191516,03/25/2022 12:00:00 PM,016XX N LAWNDALE AVE,1120,DECEPTIVE PRACTICE,FORGERY,APARTMENT,false,false,2535,025,26,23,10,1151457,1910821,2022,10/08/2022 04:45:51 PM,41.911175495,-87.719033078,"(41.911175495, -87.719033078)"
